ArtId;IndexBV;SE;Jahr;nameD;nameF;nameI;nameE
4530;297,9869281;50,60826058;1992;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;211,1786022;37,26410816;1993;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;154,7921159;29,97586537;1994;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;142,0489091;27,64166097;1995;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;134,5279583;24,2921351;1996;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;107,7690733;19,8785194;1997;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;88,05667768;17,47656777;1998;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;81,71399445;16,01314954;1999;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;81,48464694;14,30506979;2000;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;89,92447616;16,09161971;2001;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;84,8002251;16,54206315;2002;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;91,84478153;16,20603249;2003;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;78,44724286;13,6697081;2004;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;54,96693333;11,498964;2005;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;59,32153237;10,90506046;2006;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;68,32128658;12,31902619;2007;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;72,37683953;12,11865613;2008;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;65,92014426;11,21380039;2009;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;64,53717066;10,47925176;2010;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;62,53472751;10,60676403;2011;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;51,80349071;8,912151851;2012;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;48,34391708;8,152767548;2013;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;43,76120038;8,417542403;2014;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;53,557587;9,280676682;2015;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;58,41050396;10,99436947;2016;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;48,0884273;8,982476803;2017;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;41,33521707;9,188799475;2018;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;59,03830328;10,88782199;2019;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;55,28181097;9,853124722;2020;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;55,81233711;9,71246789;2021;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4530;63,25570796;12,59317745;2022;Gelbspötter;Hypolaïs ictérine ;Canapino maggiore ;Icterine Warbler
4520;88,92676034;12,30411167;1990;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;91,46563807;10,47241937;1991;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;91,64451124;10,27345278;1992;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;95,14642913;10,76511304;1993;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;92,31384058;8,990118734;1994;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;92,95878195;9,970824313;1995;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;92,34657909;8,472182078;1996;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;90,90400343;8,580487759;1997;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;90,2563107;9,348508569;1998;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;81,78072198;7,636752192;1999;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;74,09369636;7,212007493;2000;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;71,43978344;7,74780727;2001;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;72,70129083;7,452098794;2002;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;71,95446186;7,414278878;2003;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;74,6028178;7,054614057;2004;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;77,08268692;7,114981918;2005;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;79,46341362;7,601415048;2006;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;82,91175024;7,994573027;2007;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;84,20858536;7,58663897;2008;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;85,6787255;7,524866776;2009;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;91,45209659;8,136593362;2010;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;96,66301693;8,540654708;2011;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;103,2933632;8,67532523;2012;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;105,238238;8,965230793;2013;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;111,2082534;9,250130895;2014;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;123,5030765;9,565100657;2015;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;125,5132855;9,658696274;2016;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;127,118738;10,81510485;2017;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;130,4430526;10,83518041;2018;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;136,4634812;10,67489701;2019;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;147,4874167;10,37040104;2020;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;158,6634144;12,96219005;2021;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4520;161,0717786;16,45764218;2022;Orpheusspötter;Hypolaïs polyglotte ;Canapino comune ;Melodious Warbler 
4470;126,9750938;9,104359914;1990;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;100,1376803;7,826132503;1991;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;96,81957139;7,182264486;1992;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;104,8310167;7,237043941;1993;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;113,2623998;7,498030482;1994;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;91,24587726;7,041931875;1995;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;116,4590963;7,88905021;1996;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;96,8158152;7,047049702;1997;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;72,64561224;5,58496141;1998;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;87,08367076;6,336692229;1999;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;81,61716232;5,467427929;2000;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;85,01749732;6,058288896;2001;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;81,99243729;5,360919442;2002;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;87,16349286;5,744808302;2003;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;83,39728597;5,183741701;2004;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;90,03887504;5,199093987;2005;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;96,4747104;5,277845192;2006;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;104,0882858;5,495778487;2007;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;98,72805138;5,435880262;2008;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;97,12707885;5,425941634;2009;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;119,1930429;5,783548751;2010;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;95,75615938;5,165888134;2011;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;97,47695102;5,193264867;2012;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;103,3055854;5,468605239;2013;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;116,9328264;5,799615294;2014;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;114,5772865;5,667501005;2015;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;102,085543;5,340955449;2016;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;95,31138934;5,081407587;2017;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;107,6805712;5,502438203;2018;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;99,70027976;5,176712145;2019;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;112,7076059;5,664905208;2020;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;111,6138359;5,468287368;2021;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4470;111,7382124;5,648434564;2022;Sumpfrohrsänger;Rousserolle verderolle;Cannaiola verdognola;Marsh Warbler 
4460;100,0554915;5,090657743;1990;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;100,0938865;4,830443998;1991;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;101,3505798;4,560508008;1992;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;109,7664282;4,637619916;1993;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;98,85019425;4,416173965;1994;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;111,2955256;4,737874578;1995;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;105,340748;4,633382765;1996;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;104,5604277;4,698588669;1997;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;98,76368287;4,481598806;1998;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;88,47978631;3,936708326;1999;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;102,7981617;4,076704062;2000;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;95,88281938;3,924342157;2001;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;100,8402282;3,971039467;2002;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;97,96737288;3,863987374;2003;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;102,2129123;3,765996726;2004;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;102,1126;3,591506434;2005;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;106,1507167;3,634452472;2006;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;105,0421802;3,571248334;2007;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;100,0258665;3,483987849;2008;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;102,8871311;3,457461476;2009;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;104,1540579;3,448417478;2010;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;93,23187519;3,124668087;2011;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;93,77915717;3,113352559;2012;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;92,37275387;3,07212038;2013;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;91,88127199;3,061620313;2014;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;96,42474649;3,120094532;2015;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;96,53104847;3,099506989;2016;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;95,75917719;3,03302857;2017;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;92,45767895;2,954550574;2018;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;103,5367204;3,15770052;2019;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;103,6064059;3,196650365;2020;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;112,2451909;3,312613255;2021;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4460;89,54317574;3,023141812;2022;Teichrohrsänger;Rousserolle effarvatte;Cannaiola comune;Eurasian Reed Warbler 
4450;101,1716499;26,12352739;1990;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;72,52650678;21,12496212;1991;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;109,7850546;16,49095345;1992;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;106,8993418;15,41451085;1993;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;71,55764576;12,52846136;1994;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;98,80084841;14,1832253;1995;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;90,04721713;14,048089;1996;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;56,83407866;10,61007802;1997;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;60,42188189;11,46367092;1998;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;47,34668241;9,857442875;1999;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;68,31153684;8,287693734;2000;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;64,26331511;8,210568664;2001;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;60,25131596;7,515479401;2002;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;68,61524709;9,56856635;2003;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;71,78554205;9,311468196;2004;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;75,0483277;8,126121581;2005;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;87,32329792;8,773432597;2006;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;89,35382783;8,855173971;2007;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;83,76871946;8,556729182;2008;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;74,26148639;8,028444594;2009;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;77,64254835;8,057191714;2010;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;89,0658882;8,58711095;2011;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;99,04654696;9,036599172;2012;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;116,7296715;9,757296922;2013;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;110,6281315;9,523658207;2014;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;131,5841397;10,36505169;2015;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;132,3185156;10,36668234;2016;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;132,380849;10,20099008;2017;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;154,5412199;11,13317776;2018;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;171,5757432;11,61976774;2019;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;183,1392429;12,12920094;2020;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;187,27407;12,20834344;2021;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4450;155,6999094;12,33394157;2022;Drosselrohrsänger;Rousserolle turdoïde;Cannareccione ;Great Reed Warbler
4580;471,4285714;0;1990;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;332,7731092;0;1991;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;305,0420168;0;1992;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;194,1176471;0;1993;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;1994;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;166,3865546;0;1995;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;110,9243697;0;1996;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;27,73109244;0;1997;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;0;0;1998;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;1999;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;83,19327731;0;2000;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;221,8487395;0;2001;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;83,19327731;0;2002;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;138,6554622;0;2003;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;138,6554622;0;2004;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;110,9243697;0;2005;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;2006;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;2007;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;2008;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;110,9243697;0;2009;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;110,9243697;0;2010;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;2011;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;83,19327731;0;2012;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;83,19327731;0;2013;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;55,46218487;0;2014;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;83,19327731;0;2015;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;0;0;2016;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;0;0;2017;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;27,73109244;0;2018;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;27,73109244;0;2019;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;0;0;2020;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;0;0;2021;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4580;0;0;2022;Sperbergrasmücke;Fauvette épervière;Bigia padovana;Barred Warbler
4620;98,65335756;4,506732068;1990;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;98,87239084;4,326562947;1991;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;100,252937;4,544667102;1992;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;100,2855216;4,765677679;1993;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;99,66249059;4,398469293;1994;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;98,25750291;4,271899898;1995;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;92,86386996;4,327886948;1996;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;84,84589295;4,054936324;1997;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;85,70859286;3,830689165;1998;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;80,59563824;7,289726629;1999;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;82,16482439;7,137954261;2000;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;95,92370199;7,854991554;2001;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;94,08727311;7,636621156;2002;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;88,50442291;7,399159813;2003;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;106,2683177;8,075460992;2004;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;72,13532209;6,716765385;2005;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;79,42598633;7,158448993;2006;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;96,65368188;7,792641756;2007;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;104,5450477;8,012640749;2008;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;95,35427424;7,667212527;2009;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;95,92869758;7,689340123;2010;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;98,84930911;7,802616936;2011;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;95,99925663;7,694877919;2012;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;88,06495336;7,41135268;2013;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;103,9706243;7,991569457;2014;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;95,91825091;7,711615137;2015;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;112,4007996;8,30873832;2016;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;110,9984062;8,292845822;2017;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;119,8605414;8,565162168;2018;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;97,65249341;7,824575452;2019;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;149,286969;9,499944516;2020;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;144,7939563;9,350280006;2021;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4620;131,2146954;9,01294932;2022;Klappergrasmücke;Fauvette babillarde ;Bigiarella;Lesser Whitethroat
4610;93,08694796;11,12825842;1990;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;99,97696299;10,99870078;1991;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;102,013271;9,998165211;1992;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;97,35279297;9,048167367;1993;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;95,80448044;9,602484893;1994;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;89,7170322;8,003404428;1995;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;96,23415966;9,196041087;1996;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;88,83109411;8,02022446;1997;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;87,69742819;7,632372213;1998;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;82,32400578;7,362241744;1999;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
4610;84,53142634;7,2828966;2000;Dorngrasmücke;Fauvette grisette ;Sterpazzola ;Common Whitethroat
